"Sim_N","Day","AVG_SF_per_Day"
532607877519014272,9,0.8
532607877519014272,10,0.45
532607877519014272,11,1.22
532607877519014272,12,0.95
532607877519014272,13,1.03
532607877519014272,14,1.65
532607877519014272,15,0.46
5445238231197948928,1,2.73
5445238231197948928,2,0.68
5445238231197948928,3,1.06
5445238231197948928,4,3.01
5445238231197948928,5,1.26
5445238231197948928,6,0.78
5445238231197948928,7,0.86
5445238231197948928,8,0.47
5445238231197948928,9,0.94
5445238231197948928,10,1.44
5445238231197948928,11,1.02
5445238231197948928,12,0.96
5445238231197948928,13,1.49
5445238231197948928,14,1.02
5445238231197948928,15,0.56
5454006915950082048,1,4.55
5454006915950082048,2,2.16
5454006915950082048,3,0.92
5454006915950082048,4,1.69
5454006915950082048,5,2.14
5454006915950082048,6,1.04
5454006915950082048,7,1.8
5454006915950082048,8,0.64
5454006915950082048,9,0.59
5454006915950082048,10,0.82
5454006915950082048,11,1.99
5454006915950082048,12,0.98
5454006915950082048,13,1.37
5454006915950082048,14,1.04
5454006915950082048,15,0.7
5471049172306733056,1,3.54
5471049172306733056,2,1.03
5471049172306733056,3,0.9
5471049172306733056,4,1.08
5471049172306733056,5,0.94
5471049172306733056,6,0.79
5471049172306733056,7,1.63
5471049172306733056,8,1.95
5471049172306733056,9,1.61
5471049172306733056,10,1.39
5471049172306733056,11,0.99
5471049172306733056,12,1.18
5471049172306733056,13,0.69
5471049172306733056,14,1.03
5471049172306733056,15,0.42
5560002715195320320,1,4.38
5560002715195320320,2,1.86
5560002715195320320,3,0.74
5560002715195320320,4,1.02
5560002715195320320,5,1.01
5560002715195320320,6,1.33
5560002715195320320,7,1.61
5560002715195320320,8,0.89
5560002715195320320,9,1.21
5560002715195320320,10,1.28
5560002715195320320,11,1.14
5560002715195320320,12,1.37
5560002715195320320,13,1.27
5560002715195320320,14,1.37
5560002715195320320,15,0.37
5794693853401561088,1,3.08
5794693853401561088,2,0.89
5794693853401561088,3,1.04
5794693853401561088,4,0.7
5794693853401561088,5,0.85
5794693853401561088,6,0.9
5794693853401561088,7,0.82
5794693853401561088,8,1.12
5794693853401561088,9,1.33
5794693853401561088,10,0.77
5794693853401561088,11,0.83
5794693853401561088,12,0.96
5794693853401561088,13,1.8
5794693853401561088,14,1.03
5794693853401561088,15,0.98
5826615150336114688,1,4.22
5826615150336114688,2,2.21
5826615150336114688,3,1.54
5826615150336114688,4,0.77
5826615150336114688,5,1.12
5826615150336114688,6,0.79
5826615150336114688,7,1.25
5826615150336114688,8,1.34
5826615150336114688,9,1.18
5826615150336114688,10,0.94
5826615150336114688,11,1.55
5826615150336114688,12,1.55
5826615150336114688,13,0.94
5826615150336114688,14,0.98
5826615150336114688,15,0.55
5891460183061498880,1,4.55
5891460183061498880,2,2.21
5891460183061498880,3,1
5891460183061498880,4,0.92
5891460183061498880,5,0.81
5891460183061498880,6,0.65
5891460183061498880,7,1.48
5891460183061498880,8,0.73
5891460183061498880,9,0.64
5891460183061498880,10,1.15
5891460183061498880,11,1.21
5891460183061498880,12,1.35
5891460183061498880,13,1.01
5891460183061498880,14,1.16
5891460183061498880,15,0.55
6095389092484724736,1,3.04
6095389092484724736,2,0.96
6095389092484724736,3,1.3
6095389092484724736,4,0.66
6095389092484724736,5,1.69
6095389092484724736,6,0.78
6095389092484724736,7,1.08
6095389092484724736,8,0.93
6095389092484724736,9,2.76
6095389092484724736,10,1.73
6095389092484724736,11,0.93
6095389092484724736,12,0.57
6095389092484724736,13,0.97
6095389092484724736,14,1.15
6095389092484724736,15,0.5
6118110807941414912,1,4.1
6118110807941414912,2,1.23
6118110807941414912,3,1.44
6118110807941414912,4,0.99
6118110807941414912,5,1.07
6118110807941414912,6,1.29
6118110807941414912,7,1.19
6118110807941414912,8,0.7
6118110807941414912,9,1.07
6118110807941414912,10,2.52
6118110807941414912,11,1.8
6118110807941414912,12,1.71
6118110807941414912,13,1.26
6118110807941414912,14,0.86
6118110807941414912,15,1.19
6240135315948431360,1,3.83
6240135315948431360,2,1.5
6240135315948431360,3,0.96
6240135315948431360,4,0.87
6240135315948431360,5,1.12
6240135315948431360,6,0.83
6240135315948431360,7,1.15
6240135315948431360,8,1.11
6240135315948431360,9,2.15
6240135315948431360,10,0.7
6240135315948431360,11,0.81
6240135315948431360,12,0.86
6240135315948431360,13,1.13
6240135315948431360,14,1
6240135315948431360,15,0.86
6255560575185355776,1,4.13
6255560575185355776,2,0.68
6255560575185355776,3,1.52
6255560575185355776,4,0.69
6255560575185355776,5,0.82
6255560575185355776,6,1.17
6255560575185355776,7,0.94
6255560575185355776,8,1.02
6255560575185355776,9,1.03
6255560575185355776,10,0.79
6255560575185355776,11,1.43
6255560575185355776,12,1.01
6255560575185355776,13,1.05
6255560575185355776,14,1.44
6255560575185355776,15,0.76
642868500608970624,1,3.1
642868500608970624,2,1.32
642868500608970624,3,1.01
642868500608970624,4,1.15
642868500608970624,5,0.78
642868500608970624,6,1
642868500608970624,7,0.74
642868500608970624,8,1.07
642868500608970624,9,1.11
642868500608970624,10,0.71
642868500608970624,11,0.72
642868500608970624,12,0.96
642868500608970624,13,1.02
642868500608970624,14,1.01
642868500608970624,15,0.39
6737902248527384576,1,2.79
6737902248527384576,2,1.02
6737902248527384576,3,1.13
6737902248527384576,4,0.76
6737902248527384576,5,1.32
6737902248527384576,6,0.79
6737902248527384576,7,1.12
6737902248527384576,8,1.74
6737902248527384576,9,0.65
6737902248527384576,10,0.67
6737902248527384576,11,0.95
6737902248527384576,12,0.69
6737902248527384576,13,0.94
6737902248527384576,14,1.19
6737902248527384576,15,0.35
6904424339504910336,1,2.46
6904424339504910336,2,1.08
6904424339504910336,3,1.04
6904424339504910336,4,0.86
6904424339504910336,5,1.04
6904424339504910336,6,0.74
6904424339504910336,7,1.13
6904424339504910336,8,1.34
6904424339504910336,9,1.43
6904424339504910336,10,1.4
6904424339504910336,11,1.19
6904424339504910336,12,1.63
